customer_id,total_spent,previous_purchases,avg_order_value,product_views,add_to_cart,session_duration,days_since_last_purchase_capped,customer_lifetime_value,sessions,purchase_rate,cluster,segment
CUST108836,5543.25,2,2771.625,2.0,0.0,5.37,248,7494.68,1,0.0,3,High Value Customers
CUST108837,3940.73,2,1970.365,1.0,1.0,3.71,1,5111.97,1,0.0,0,Potential Customers
CUST108838,0.0,0,0.0,1.0,0.0,5.17,400,0.0,1,0.0,2,At-Risk Customers
CUST108839,3243.67,2,1621.835,3.0,0.0,3.37,348,4430.27,1,0.0,0,Potential Customers
CUST108840,2852.77,2,1426.385,5.0,0.0,6.98,340,4243.66,1,0.0,0,Potential Customers
CUST108841,1595.8,1,1595.8,4.0,0.0,6.23,286,2029.4,1,0.0,0,Potential Customers
CUST108842,0.0,0,0.0,2.0,0.0,9.46,400,10.4,1,0.0,2,At-Risk Customers
CUST108843,0.0,0,0.0,2.0,0.0,2.55,400,155.35,1,0.0,2,At-Risk Customers
CUST108844,1559.49,3,519.83,3.0,0.0,2.24,63,2622.68,1,0.0,0,Potential Customers
CUST108845,10462.69,3,3487.5633333333335,1.0,0.0,3.09,300,13732.51,1,0.0,3,High Value Customers
CUST108846,2072.8,1,2072.8,4.0,0.0,4.39,130,2522.38,1,0.0,0,Potential Customers
CUST108847,5241.53,2,2620.765,6.0,0.0,5.86,48,7736.67,1,1.0,3,High Value Customers
CUST108848,543.33,2,271.665,2.0,0.0,2.62,225,1462.22,1,0.0,0,Potential Customers
CUST108849,7211.31,5,1442.2620000000002,1.0,0.0,4.66,304,10014.08,1,1.0,3,High Value Customers
CUST108850,493.43,1,493.43,3.0,0.0,3.57,245,843.59,1,0.0,2,At-Risk Customers
CUST108851,0.0,0,0.0,3.0,0.0,3.37,400,14.2,1,0.0,2,At-Risk Customers
CUST108852,0.0,0,0.0,1.0,0.0,4.03,400,82.35,1,0.0,2,At-Risk Customers
CUST108853,6015.0,2,3007.5,4.0,0.0,11.6,81,8062.68,1,1.0,3,High Value Customers
CUST108854,2515.39,1,2515.39,1.0,0.0,7.05,357,3526.09,1,0.0,0,Potential Customers
CUST108855,0.0,0,0.0,3.0,0.0,8.45,400,56.04,1,0.0,2,At-Risk Customers
CUST108856,0.0,0,0.0,1.0,0.0,5.23,400,0.0,1,1.0,2,At-Risk Customers
CUST108857,0.0,0,0.0,3.0,0.0,13.91,400,164.86,1,0.0,2,At-Risk Customers
CUST108858,1973.12,1,1973.12,3.0,0.0,7.56,118,2525.4,1,0.0,0,Potential Customers
CUST108859,0.0,0,0.0,1.0,0.0,1.5,400,0.0,1,0.0,2,At-Risk Customers
CUST108860,3751.85,2,1875.925,4.0,0.0,6.75,81,4716.28,1,0.0,0,Potential Customers
CUST108861,2816.91,3,938.9699999999999,0.0,0.0,5.14,132,3647.49,1,0.0,0,Potential Customers
CUST108862,4990.51,2,2495.255,3.0,0.0,6.27,226,7527.58,1,1.0,3,High Value Customers
CUST108863,8920.6,3,2973.5333333333333,0.0,0.0,1.42,17,11395.37,1,1.0,3,High Value Customers
CUST108864,1757.06,2,878.53,3.0,0.0,1.46,111,2892.36,1,0.0,0,Potential Customers
CUST108865,2207.5,3,735.8333333333334,5.0,1.0,3.79,279,3387.6,1,0.0,0,Potential Customers
CUST108866,2090.59,1,2090.59,3.0,0.0,1.19,119,2752.68,1,0.0,0,Potential Customers
CUST108867,0.0,0,0.0,3.0,0.0,6.63,400,69.29,1,0.0,2,At-Risk Customers
CUST108868,2612.58,1,2612.58,0.0,0.0,4.5,262,3104.17,1,0.0,0,Potential Customers
CUST108869,1786.13,1,1786.13,3.0,0.0,15.85,185,2736.31,1,0.0,0,Potential Customers
CUST108870,1682.89,1,1682.89,4.0,0.0,5.27,261,2210.34,1,0.0,0,Potential Customers
CUST108871,0.0,0,0.0,3.0,0.0,6.59,400,0.0,1,0.0,2,At-Risk Customers
CUST108872,0.0,0,0.0,2.0,0.0,6.08,400,0.0,1,0.0,2,At-Risk Customers
CUST108873,382.94,1,382.94,3.0,0.0,4.28,292,781.17,1,0.0,2,At-Risk Customers
CUST108874,0.0,0,0.0,4.0,0.0,4.4,400,0.0,1,0.0,2,At-Risk Customers
CUST108875,0.0,0,0.0,1.0,0.0,3.9,400,214.92,1,0.0,2,At-Risk Customers
CUST108876,0.0,0,0.0,0.0,0.0,0.76,400,0.0,1,0.0,2,At-Risk Customers
CUST108877,0.0,0,0.0,2.0,0.0,8.9,400,23.73,1,0.0,2,At-Risk Customers
CUST108878,3147.68,2,1573.84,4.0,0.0,8.96,338,4663.87,1,0.0,0,Potential Customers
CUST108879,1367.35,1,1367.35,3.0,0.0,7.42,56,1671.6,1,0.0,0,Potential Customers
CUST108880,5055.87,2,2527.935,0.0,0.0,4.32,280,7402.32,1,0.0,3,High Value Customers
CUST108881,5679.28,3,1893.0933333333332,1.0,0.0,3.69,355,7550.66,1,0.0,3,High Value Customers
CUST108882,671.19,1,671.19,4.0,0.0,1.83,262,1019.81,1,0.0,2,At-Risk Customers
CUST108883,0.0,0,0.0,1.0,0.0,1.69,400,152.57,1,0.0,2,At-Risk Customers
CUST108884,4996.41,2,2498.205,3.0,0.0,2.68,22,7267.81,1,0.0,3,High Value Customers
CUST108885,3149.8,3,1049.9333333333334,2.0,0.0,4.68,320,4958.66,1,0.0,0,Potential Customers
CUST108886,2215.81,1,2215.81,0.0,0.0,5.27,20,2699.99,1,1.0,0,Potential Customers
CUST108887,2408.18,1,2408.18,1.0,0.0,2.83,40,2786.35,1,0.0,0,Potential Customers
CUST108888,1778.07,1,1778.07,3.0,1.0,1.63,345,2612.99,1,0.0,0,Potential Customers
CUST108889,3698.65,1,3698.65,1.0,0.0,2.54,26,5480.55,1,0.0,0,Potential Customers
CUST108890,3129.04,2,1564.52,2.0,0.0,3.73,185,4449.76,1,0.0,0,Potential Customers
CUST108891,7553.17,4,1888.2925,1.0,0.0,1.36,91,10234.11,1,1.0,3,High Value Customers
CUST108892,4269.28,1,4269.28,1.0,0.0,4.02,201,5248.48,1,0.0,0,Potential Customers
CUST108893,2223.07,3,741.0233333333334,6.0,0.0,12.53,1,3729.67,1,0.0,0,Potential Customers
CUST108894,1856.97,1,1856.97,5.0,2.0,2.31,203,2221.27,1,1.0,1,Loyal Customers
CUST108895,4998.36,2,2499.18,3.0,0.0,17.88,231,7470.91,1,0.0,3,High Value Customers
CUST108896,2247.24,1,2247.24,2.0,0.0,2.48,308,3239.24,1,0.0,0,Potential Customers
CUST108897,0.0,0,0.0,2.0,0.0,3.47,400,208.71,1,0.0,2,At-Risk Customers
CUST108898,2532.52,1,2532.52,1.0,0.0,5.69,170,3040.85,1,0.0,0,Potential Customers
CUST108899,1848.33,1,1848.33,3.0,0.0,3.93,354,2379.29,1,0.0,0,Potential Customers
CUST108900,3882.68,3,1294.2266666666667,2.0,0.0,1.24,213,5242.21,1,0.0,0,Potential Customers
CUST108901,2636.93,1,2636.93,1.0,0.0,4.83,5,3642.63,1,0.0,0,Potential Customers
CUST108902,724.21,1,724.21,1.0,0.0,4.28,196,864.26,1,0.0,0,Potential Customers
CUST108903,0.0,0,0.0,3.0,0.0,3.37,400,0.0,1,0.0,2,At-Risk Customers
CUST108904,4922.06,3,1640.6866666666667,1.0,0.0,4.26,36,6301.93,1,0.0,3,High Value Customers
CUST108905,2797.95,2,1398.975,1.0,0.0,5.53,105,4179.96,1,0.0,0,Potential Customers
CUST108906,0.0,0,0.0,2.0,0.0,2.18,400,77.25,1,0.0,2,At-Risk Customers
CUST108907,2969.83,2,1484.915,5.0,0.0,5.9,332,3550.19,1,1.0,0,Potential Customers
CUST108908,996.9,1,996.9,2.0,0.0,2.65,329,1264.18,1,0.0,2,At-Risk Customers
CUST108909,757.07,1,757.07,2.0,0.0,11.88,43,1312.95,1,0.0,0,Potential Customers
CUST108910,6906.64,2,3453.32,2.0,0.0,8.4,12,8297.22,1,1.0,3,High Value Customers
CUST108911,0.0,0,0.0,1.0,0.0,2.02,400,360.13,1,0.0,2,At-Risk Customers
CUST108912,3452.37,2,1726.185,5.0,0.0,9.59,279,4218.87,1,0.0,0,Potential Customers
CUST108913,0.0,0,0.0,2.0,0.0,5.39,400,147.5,1,0.0,2,At-Risk Customers
CUST108914,3402.17,2,1701.085,1.0,0.0,5.88,30,4761.09,1,0.0,0,Potential Customers
CUST108915,5928.83,3,1976.2766666666666,1.0,3.0,3.57,70,8153.69,1,1.0,1,Loyal Customers
CUST108916,1744.88,1,1744.88,2.0,0.0,3.19,102,2532.77,1,0.0,0,Potential Customers
CUST108917,1220.01,1,1220.01,2.0,0.0,3.36,94,1719.55,1,0.0,0,Potential Customers
CUST108918,6069.47,3,2023.1566666666668,4.0,0.0,2.08,87,8213.12,1,0.0,3,High Value Customers
CUST108919,531.61,2,265.805,1.0,0.0,1.09,271,1515.84,1,0.0,0,Potential Customers
CUST108920,0.0,0,0.0,0.0,0.0,2.59,400,0.0,1,0.0,2,At-Risk Customers
CUST108921,10145.7,3,3381.9,2.0,0.0,2.59,81,12182.53,1,1.0,3,High Value Customers
CUST108922,1542.23,1,1542.23,0.0,0.0,1.89,27,2269.84,1,0.0,0,Potential Customers
CUST108923,7754.06,3,2584.686666666667,2.0,0.0,6.09,362,10320.54,1,0.0,3,High Value Customers
CUST108924,1520.89,1,1520.89,1.0,0.0,4.81,362,2269.38,1,0.0,0,Potential Customers
CUST108925,2167.4,1,2167.4,3.0,0.0,2.68,130,2560.89,1,0.0,0,Potential Customers
CUST108926,853.94,1,853.94,1.0,0.0,3.26,155,1274.49,1,0.0,0,Potential Customers
CUST108927,1496.53,1,1496.53,3.0,0.0,4.74,263,2052.61,1,0.0,0,Potential Customers
CUST108928,0.0,0,0.0,0.0,0.0,2.44,400,0.0,1,0.0,2,At-Risk Customers
CUST108929,1080.18,4,270.045,1.0,0.0,0.76,244,2084.59,1,0.0,0,Potential Customers
CUST108930,0.0,0,0.0,2.0,2.0,9.37,400,0.0,1,0.0,1,Loyal Customers
CUST108931,1255.46,1,1255.46,5.0,0.0,4.02,297,2118.87,1,1.0,0,Potential Customers
CUST108932,4239.87,1,4239.87,2.0,0.0,4.9,80,5182.5,1,0.0,0,Potential Customers
CUST108933,7974.04,4,1993.51,1.0,0.0,4.57,258,10916.79,1,0.0,3,High Value Customers
CUST108934,0.0,0,0.0,2.0,0.0,1.48,400,157.4,1,0.0,2,At-Risk Customers
CUST108935,6317.94,2,3158.97,2.0,0.0,2.51,286,8411.84,1,0.0,3,High Value Customers
CUST108936,2607.16,1,2607.16,6.0,0.0,4.02,167,2960.17,1,0.0,0,Potential Customers
CUST108937,0.0,0,0.0,5.0,0.0,3.53,400,0.0,1,0.0,2,At-Risk Customers
CUST108938,1803.49,1,1803.49,2.0,0.0,1.83,58,2597.51,1,0.0,0,Potential Customers
CUST108939,0.0,0,0.0,3.0,0.0,5.15,400,0.0,1,0.0,2,At-Risk Customers
CUST108940,5829.61,2,2914.805,3.0,0.0,6.04,89,7717.58,1,0.0,3,High Value Customers
CUST108941,0.0,0,0.0,6.0,0.0,3.11,400,243.71,1,0.0,2,At-Risk Customers
CUST108942,5045.78,2,2522.89,3.0,0.0,8.18,283,6288.37,1,0.0,3,High Value Customers
CUST108943,4317.02,2,2158.51,1.0,0.0,5.89,267,5310.88,1,0.0,0,Potential Customers
CUST108944,4480.39,2,2240.195,4.0,0.0,5.32,281,5946.86,1,0.0,0,Potential Customers
CUST108945,0.0,0,0.0,2.0,0.0,2.86,400,0.0,1,0.0,2,At-Risk Customers
CUST108946,1866.72,2,933.36,2.0,0.0,3.6,151,2965.83,1,0.0,0,Potential Customers
CUST108947,0.0,0,0.0,4.0,0.0,7.27,400,101.8,1,0.0,2,At-Risk Customers
CUST108948,745.13,2,372.565,3.0,0.0,1.47,351,1149.63,1,0.0,2,At-Risk Customers
CUST108949,0.0,0,0.0,5.0,0.0,1.54,400,0.0,1,0.0,2,At-Risk Customers
CUST108950,6502.06,3,2167.3533333333335,2.0,0.0,3.05,109,8842.29,1,0.0,3,High Value Customers
CUST108951,3988.78,4,997.195,4.0,0.0,4.0,134,6158.87,1,1.0,3,High Value Customers
CUST108952,0.0,0,0.0,2.0,0.0,3.79,400,313.57,1,0.0,2,At-Risk Customers
CUST108953,317.43,1,317.43,2.0,0.0,5.84,215,690.01,1,0.0,2,At-Risk Customers
CUST108954,0.0,0,0.0,1.0,0.0,4.8,400,19.28,1,0.0,2,At-Risk Customers
CUST108955,2693.29,1,2693.29,2.0,0.0,4.11,46,3419.16,1,0.0,0,Potential Customers
CUST108956,333.07,1,333.07,5.0,0.0,3.28,265,596.72,1,1.0,2,At-Risk Customers
CUST108957,1240.88,2,620.44,5.0,0.0,23.312000000000044,298,1868.0,1,0.0,0,Potential Customers
CUST108958,1787.29,1,1787.29,4.0,0.0,9.39,196,2259.92,1,0.0,0,Potential Customers
CUST108959,10204.85,3,3401.616666666667,3.0,0.0,3.3,286,12242.36,1,0.0,3,High Value Customers
CUST108960,0.0,0,0.0,5.0,0.0,5.33,400,0.0,1,0.0,2,At-Risk Customers
CUST108961,774.12,1,774.12,1.0,0.0,3.39,30,1155.28,1,0.0,0,Potential Customers
CUST108962,1705.58,1,1705.58,1.0,0.0,1.74,221,1982.88,1,1.0,0,Potential Customers
CUST108963,7675.0,5,1535.0,0.0,0.0,1.26,290,10994.84,1,0.0,3,High Value Customers
CUST108964,1106.2,1,1106.2,1.0,0.0,9.24,112,1634.21,1,0.0,0,Potential Customers
CUST108965,616.92,1,616.92,1.0,0.0,7.1,265,1121.45,1,0.0,2,At-Risk Customers
CUST108966,4215.98,3,1405.3266666666666,2.0,0.0,5.37,300,6302.36,1,1.0,3,High Value Customers
CUST108967,0.0,0,0.0,2.0,0.0,8.16,400,0.0,1,1.0,2,At-Risk Customers
CUST108968,1843.08,2,921.54,0.0,0.0,2.31,43,2666.74,1,0.0,0,Potential Customers
CUST108969,1819.13,1,1819.13,4.0,0.0,7.56,120,2330.32,1,0.0,0,Potential Customers
CUST108970,0.0,0,0.0,2.0,0.0,5.18,400,77.64,1,0.0,2,At-Risk Customers
CUST108971,2022.85,1,2022.85,6.0,0.0,3.0,221,2826.12,1,0.0,0,Potential Customers
CUST108972,3381.76,2,1690.88,2.0,0.0,0.81,78,4615.86,1,0.0,0,Potential Customers
CUST108973,5762.17,2,2881.085,1.0,0.0,1.49,339,7153.86,1,0.0,3,High Value Customers
CUST108974,3204.1,1,3204.1,3.0,0.0,13.51,9,4253.09,1,1.0,0,Potential Customers
CUST108975,4835.9,2,2417.95,1.0,0.0,13.19,210,6561.88,1,0.0,3,High Value Customers
CUST108976,0.0,0,0.0,2.0,0.0,1.5,400,65.29,1,0.0,2,At-Risk Customers
CUST108977,8904.33,2,4452.165,2.0,0.0,1.0,102,10994.57,1,0.0,3,High Value Customers
CUST108978,3242.86,2,1621.43,6.0,0.0,10.1,187,4090.73,1,0.0,0,Potential Customers
CUST108979,0.0,0,0.0,2.0,0.0,3.83,400,0.0,1,0.0,2,At-Risk Customers
CUST108980,3005.06,2,1502.53,3.0,1.0,2.45,249,4575.04,1,1.0,0,Potential Customers
CUST108981,2952.91,1,2952.91,2.0,0.0,1.71,133,3285.38,1,0.0,0,Potential Customers
CUST108982,4710.23,2,2355.115,3.0,0.0,1.7,284,6613.78,1,0.0,3,High Value Customers
CUST108983,1997.77,1,1997.77,2.0,0.0,10.11,81,3001.74,1,0.0,0,Potential Customers
CUST108984,6471.56,3,2157.186666666667,5.0,1.0,4.83,115,8940.24,1,0.0,3,High Value Customers
CUST108985,2882.43,1,2882.43,1.0,0.0,1.16,194,3723.59,1,0.0,0,Potential Customers
CUST108986,2352.12,1,2352.12,2.0,0.0,2.48,197,2980.62,1,0.0,0,Potential Customers
CUST108987,7255.72,3,2418.5733333333333,3.0,2.0,12.28,267,9528.83,1,0.0,1,Loyal Customers
CUST108988,1222.88,1,1222.88,2.0,0.0,5.01,185,1666.35,1,1.0,0,Potential Customers
CUST108989,2101.05,1,2101.05,1.0,0.0,1.53,105,2642.54,1,0.0,0,Potential Customers
CUST108990,4565.11,3,1521.7033333333331,1.0,0.0,2.57,15,5617.6,1,0.0,3,High Value Customers
CUST108991,468.38,1,468.38,2.0,0.0,3.76,253,795.45,1,0.0,2,At-Risk Customers
CUST108992,2208.66,1,2208.66,2.0,0.0,7.88,293,3294.16,1,0.0,0,Potential Customers
CUST108993,8082.13,3,2694.0433333333335,1.0,0.0,3.78,50,10555.1,1,0.0,3,High Value Customers
CUST108994,3431.3,2,1715.65,3.0,0.0,10.63,226,5153.78,1,1.0,0,Potential Customers
CUST108995,4036.54,2,2018.27,4.0,0.0,4.87,30,5453.32,1,0.0,0,Potential Customers
CUST108996,3778.08,1,3778.08,1.0,0.0,0.82,118,5436.45,1,0.0,0,Potential Customers
CUST108997,0.0,0,0.0,2.0,0.0,5.9,400,15.5,1,0.0,2,At-Risk Customers
CUST108998,2649.59,1,2649.59,3.0,0.0,3.57,242,3662.96,1,0.0,0,Potential Customers
CUST108999,3894.61,2,1947.305,1.0,0.0,2.85,282,5889.64,1,0.0,0,Potential Customers
CUST109000,0.0,0,0.0,4.0,0.0,5.34,400,0.0,1,0.0,2,At-Risk Customers
CUST109001,1094.24,1,1094.24,3.0,0.0,3.41,63,1418.23,1,0.0,0,Potential Customers
CUST109002,0.0,0,0.0,5.0,0.0,4.67,400,0.0,1,0.0,2,At-Risk Customers
CUST109003,291.78,1,291.78,2.0,0.0,2.81,44,842.54,1,0.0,0,Potential Customers
CUST109004,1261.49,1,1261.49,0.0,0.0,2.73,325,1724.02,1,0.0,0,Potential Customers
CUST109005,836.31,3,278.77,1.0,0.0,8.8,153,1523.89,1,0.0,0,Potential Customers
CUST109006,2079.92,1,2079.92,3.0,0.0,4.39,143,2791.17,1,0.0,0,Potential Customers
CUST109007,4619.83,2,2309.915,3.0,0.0,5.4,199,6244.89,1,0.0,3,High Value Customers
CUST109008,1989.53,1,1989.53,1.0,3.0,2.71,212,2565.85,1,0.0,1,Loyal Customers
CUST109009,0.0,0,0.0,1.0,0.0,8.54,400,0.0,1,0.0,2,At-Risk Customers
CUST109010,5050.73,3,1683.5766666666666,2.0,2.0,4.68,265,7862.73,1,1.0,1,Loyal Customers
CUST109011,1909.88,1,1909.88,1.0,0.0,4.02,130,2864.81,1,0.0,0,Potential Customers
CUST109012,2358.88,1,2358.88,8.0,0.0,9.84,180,3304.21,1,0.0,0,Potential Customers
CUST109013,2310.48,1,2310.48,5.0,0.0,3.2,118,2751.04,1,0.0,0,Potential Customers
CUST109014,0.0,0,0.0,1.0,0.0,4.6,400,164.98,1,0.0,2,At-Risk Customers
CUST109015,2994.29,1,2994.29,1.0,0.0,1.75,67,3553.46,1,0.0,0,Potential Customers
CUST109016,4766.21,2,2383.105,2.0,0.0,4.02,190,5936.33,1,0.0,3,High Value Customers
CUST109017,1813.01,2,906.505,3.0,0.0,6.98,158,2636.78,1,0.0,0,Potential Customers
CUST109018,0.0,0,0.0,2.0,0.0,3.91,400,0.0,1,0.0,2,At-Risk Customers
CUST109019,2546.16,1,2546.16,1.0,0.0,4.33,145,3541.77,1,0.0,0,Potential Customers
CUST109020,0.0,0,0.0,1.0,0.0,3.81,400,72.27,1,0.0,2,At-Risk Customers
CUST109021,0.0,0,0.0,4.0,0.0,3.92,400,0.0,1,1.0,2,At-Risk Customers
CUST109022,0.0,0,0.0,1.0,0.0,2.78,400,0.0,1,0.0,2,At-Risk Customers
CUST109023,3339.88,1,3339.88,2.0,0.0,2.92,212,4520.57,1,0.0,0,Potential Customers
CUST109024,800.83,1,800.83,5.0,1.0,3.3,115,1177.13,1,0.0,0,Potential Customers
CUST109025,0.0,0,0.0,2.0,0.0,3.31,400,3.34,1,0.0,2,At-Risk Customers
CUST109026,0.0,0,0.0,1.0,0.0,5.6,400,96.55,1,0.0,2,At-Risk Customers
CUST109027,0.0,0,0.0,2.0,2.0,5.48,400,243.86,1,1.0,1,Loyal Customers
CUST109028,2652.86,1,2652.86,6.0,0.0,10.2,124,3628.48,1,0.0,0,Potential Customers
CUST109029,2095.55,1,2095.55,2.0,0.0,6.59,298,2742.27,1,1.0,0,Potential Customers
CUST109030,1271.82,1,1271.82,0.0,0.0,2.18,89,1932.81,1,1.0,0,Potential Customers
CUST109031,2597.33,1,2597.33,1.0,0.0,2.54,190,3441.95,1,0.0,0,Potential Customers
CUST109032,299.57,1,299.57,4.0,0.0,7.78,58,313.7,1,0.0,0,Potential Customers
CUST109033,0.0,0,0.0,2.0,0.0,6.44,400,0.0,1,0.0,2,At-Risk Customers
CUST109034,0.0,0,0.0,5.0,0.0,8.39,400,30.05,1,0.0,2,At-Risk Customers
CUST109035,0.0,0,0.0,1.0,0.0,4.04,400,0.0,1,0.0,2,At-Risk Customers
CUST109036,2000.92,1,2000.92,3.0,0.0,3.38,222,2553.95,1,0.0,0,Potential Customers
CUST109037,0.0,0,0.0,2.0,0.0,5.15,400,0.0,1,0.0,2,At-Risk Customers
CUST109038,0.0,0,0.0,1.0,0.0,1.55,400,0.0,1,1.0,2,At-Risk Customers
CUST109039,1422.61,1,1422.61,2.0,0.0,3.53,188,2255.67,1,0.0,0,Potential Customers
CUST109040,1516.46,1,1516.46,6.0,0.0,15.98,4,2568.31,1,0.0,0,Potential Customers
CUST109041,0.0,0,0.0,1.0,0.0,3.22,400,8.44,1,0.0,2,At-Risk Customers
CUST109042,3770.26,2,1885.13,2.0,0.0,4.01,27,4572.17,1,0.0,0,Potential Customers
CUST109043,2612.83,1,2612.83,2.0,0.0,3.52,352,2980.71,1,0.0,0,Potential Customers
CUST109044,0.0,0,0.0,5.0,0.0,11.61,400,13.65,1,0.0,2,At-Risk Customers
CUST109045,346.91,1,346.91,1.0,0.0,1.77,86,825.59,1,0.0,0,Potential Customers
CUST109046,3245.68,1,3245.68,1.0,0.0,6.5,359,4019.52,1,1.0,0,Potential Customers
CUST109047,906.26,1,906.26,4.0,0.0,3.07,250,1757.12,1,0.0,0,Potential Customers
CUST109048,0.0,0,0.0,0.0,0.0,2.57,400,26.45,1,1.0,2,At-Risk Customers
CUST109049,2445.32,1,2445.32,2.0,0.0,1.25,67,3081.92,1,0.0,0,Potential Customers
CUST109050,0.0,0,0.0,4.0,0.0,13.47,400,0.0,1,0.0,2,At-Risk Customers
CUST109051,876.14,2,438.07,5.0,0.0,6.73,118,1442.51,1,0.0,0,Potential Customers
CUST109052,0.0,0,0.0,1.0,0.0,1.6,400,0.0,1,0.0,2,At-Risk Customers
CUST109053,3154.93,4,788.7325,3.0,0.0,1.68,313,4327.17,1,0.0,0,Potential Customers
CUST109054,0.0,0,0.0,1.0,0.0,2.58,400,262.4,1,0.0,2,At-Risk Customers
CUST109055,0.0,0,0.0,4.0,0.0,5.75,400,151.84,1,0.0,2,At-Risk Customers
CUST109056,3127.57,1,3127.57,0.0,0.0,3.71,341,3679.32,1,1.0,0,Potential Customers
CUST109057,3500.34,2,1750.17,2.0,0.0,2.14,223,4460.7,1,0.0,0,Potential Customers
CUST109058,2524.72,1,2524.72,1.0,0.0,3.83,162,3276.55,1,0.0,0,Potential Customers
CUST109059,0.0,0,0.0,4.0,2.0,9.85,400,0.0,1,1.0,1,Loyal Customers
CUST109060,0.0,0,0.0,2.0,0.0,6.15,400,140.56,1,0.0,2,At-Risk Customers
CUST109061,1364.43,2,682.215,3.0,0.0,1.15,20,1729.39,1,0.0,0,Potential Customers
CUST109062,7916.78,3,2638.9266666666667,1.0,0.0,1.94,174,10218.26,1,0.0,3,High Value Customers
CUST109063,2601.45,1,2601.45,2.0,0.0,3.7,143,3298.11,1,0.0,0,Potential Customers
CUST109064,0.0,0,0.0,3.0,3.0,4.45,400,65.97,1,1.0,1,Loyal Customers
CUST109065,1419.17,1,1419.17,1.0,0.0,10.14,196,1947.08,1,0.0,0,Potential Customers
CUST109066,10048.85,4,2512.2125,0.0,0.0,4.03,314,13008.96,1,0.0,3,High Value Customers
CUST109067,4751.35,3,1583.7833333333335,1.0,0.0,5.91,20,6182.86,1,0.0,3,High Value Customers
CUST109068,1693.73,1,1693.73,4.0,0.0,0.88,78,2381.8,1,0.0,0,Potential Customers
CUST109069,0.0,0,0.0,4.0,0.0,3.07,400,0.0,1,0.0,2,At-Risk Customers
CUST109070,1557.42,1,1557.42,5.0,0.0,6.61,358,2109.0,1,0.0,0,Potential Customers
CUST109071,0.0,0,0.0,2.0,0.0,15.21,400,164.78,1,1.0,2,At-Risk Customers
CUST109072,0.0,0,0.0,0.0,0.0,1.59,400,0.0,1,0.0,2,At-Risk Customers
CUST109073,2662.5,1,2662.5,2.0,0.0,3.6,352,2950.96,1,0.0,0,Potential Customers
CUST109074,2001.32,1,2001.32,1.0,0.0,1.18,359,2248.89,1,0.0,0,Potential Customers
CUST109075,1811.35,1,1811.35,4.0,0.0,3.52,283,2776.0,1,0.0,0,Potential Customers
CUST109076,940.92,2,470.46,1.0,0.0,8.41,302,1589.74,1,0.0,0,Potential Customers
CUST109077,570.76,2,285.38,2.0,0.0,7.74,284,1635.37,1,0.0,0,Potential Customers
CUST109078,2575.0,1,2575.0,6.0,2.0,3.92,151,3385.94,1,0.0,1,Loyal Customers
CUST109079,577.95,2,288.975,3.0,0.0,3.38,13,1059.44,1,0.0,0,Potential Customers
CUST109080,1648.5,1,1648.5,3.0,0.0,23.312000000000044,74,2120.98,1,0.0,0,Potential Customers
CUST109081,3164.93,3,1054.9766666666667,2.0,1.0,3.48,108,4677.05,1,1.0,0,Potential Customers
CUST109082,0.0,0,0.0,1.0,0.0,2.76,400,0.09,1,0.0,2,At-Risk Customers
CUST109083,1789.76,1,1789.76,1.0,0.0,2.73,42,2441.65,1,0.0,0,Potential Customers
CUST109084,0.0,0,0.0,2.0,0.0,1.45,400,0.65,1,0.0,2,At-Risk Customers
CUST109085,0.0,0,0.0,2.0,0.0,5.51,400,0.0,1,0.0,2,At-Risk Customers
CUST109086,6971.17,3,2323.7233333333334,1.0,0.0,6.38,278,10395.69,1,0.0,3,High Value Customers
CUST109087,4976.56,2,2488.28,2.0,0.0,6.23,177,7060.89,1,0.0,3,High Value Customers
CUST109088,2190.56,1,2190.56,3.0,0.0,6.97,127,2985.74,1,0.0,0,Potential Customers
CUST109089,10682.65,4,2670.6625,1.0,0.0,2.67,64,12970.57,1,0.0,3,High Value Customers
CUST109090,4035.33,2,2017.665,2.0,2.0,3.61,246,5827.79,1,0.0,1,Loyal Customers
CUST109091,1094.05,2,547.025,0.0,0.0,9.07,290,1994.91,1,0.0,0,Potential Customers
CUST109092,3469.02,2,1734.51,3.0,2.0,2.92,328,4645.48,1,0.0,1,Loyal Customers
CUST109093,4233.36,2,2116.68,1.0,0.0,2.73,202,5710.26,1,1.0,0,Potential Customers
CUST109094,2162.84,1,2162.84,0.0,0.0,8.13,282,2306.44,1,0.0,0,Potential Customers
CUST109095,3076.54,3,1025.5133333333333,2.0,0.0,2.32,337,3904.26,1,0.0,0,Potential Customers
CUST109096,2215.82,1,2215.82,5.0,0.0,1.82,225,2953.65,1,0.0,0,Potential Customers
CUST109097,1957.84,2,978.92,4.0,0.0,1.94,283,2851.5,1,0.0,0,Potential Customers
CUST109098,2553.56,1,2553.56,7.0,0.0,23.312000000000044,257,3791.8,1,1.0,0,Potential Customers
CUST109099,2561.18,1,2561.18,1.0,0.0,8.2,177,3363.13,1,0.0,0,Potential Customers
CUST109100,5225.32,2,2612.66,4.0,0.0,6.26,303,6670.16,1,0.0,3,High Value Customers
CUST109101,0.0,0,0.0,3.0,0.0,2.1,400,42.08,1,0.0,2,At-Risk Customers
CUST109102,612.68,1,612.68,1.0,0.0,5.74,41,1127.52,1,1.0,0,Potential Customers
