customer_id,session_id,timestamp,age,gender,city,device_type,traffic_source,session_duration,pages_viewed,product_views,category_views,add_to_cart,cart_value,checkout_started,previous_purchases,previous_order_value,discount_used,coupon_used,wishlist_items,product_category,product_price,days_since_last_purchase,total_spent,customer_lifetime_value,purchase,purchase_value
CUST104569,SESS204569,2026-03-09 02:32:13,27.0,Female,Kolkata,Mobile,Direct,5.48,4,1,1,0,0.0,0,2,1098.34,1,0,1,Nose Pins,1144.65,294,2048.1,3262.14,0,0.0
CUST108213,SESS208213,2026-06-09 07:50:42,27.0,Female,Kolkata,Mobile,Social Media,4.3,5,3,2,0,0.0,0,2,1365.09,1,0,0,Bracelets,3128.41,58,2371.76,3196.36,0,0.0
CUST102752,SESS202752,2026-05-16 01:30:22,37.0,Other,Lucknow,Mobile,Social Media,5.61,4,2,1,0,0.0,0,1,1228.86,0,0,1,Pendants,2927.69,222,1238.32,1996.07,0,0.0
CUST109077,SESS209077,2026-02-26 12:26:39,22.0,Female,Mumbai,Mobile,Paid Ads,7.74,7,2,2,0,0.0,0,2,300.0,0,0,0,Necklaces,3112.67,284,570.76,1635.37,0,0.0
CUST108073,SESS208073,2026-03-29 21:31:05,28.0,Female,Kolkata,Tablet,Organic Search,1.29,5,2,1,0,0.0,0,0,0.0,0,0,1,Pendants,2339.84,9999,0.0,0.0,0,0.0
CUST109109,SESS209109,2026-03-18 18:27:39,22.0,Female,Ahmedabad,Mobile,Direct,2.06,4,1,1,0,0.0,0,0,0.0,0,0,3,Anklets,1602.58,9999,0.0,25.56,0,0.0
CUST101040,SESS201040,2026-06-08 01:33:39,28.0,Male,Lucknow,Desktop,Paid Ads,1.97,8,4,2,0,0.0,0,4,2326.88,0,0,1,Pendants,3392.95,181,9462.64,11727.3,0,0.0
CUST107491,SESS207491,2026-06-10 19:01:33,20.0,Male,Lucknow,Mobile,Direct,1.35,3,1,1,0,0.0,0,1,4034.56,0,0,1,Pendants,2562.81,135,3684.49,4235.42,0,0.0
CUST101265,SESS201265,2026-02-07 21:08:25,28.0,Female,Chennai,Mobile,Direct,9.09,5,2,1,0,0.0,0,2,2552.88,0,0,1,Nose Pins,2501.94,112,5509.2,6416.23,0,0.0
CUST111202,SESS211202,2026-04-15 23:32:26,23.0,Male,Chennai,Mobile,Organic Search,3.23,4,1,1,0,0.0,0,1,1887.31,0,0,1,Nose Pins,1882.28,333,1808.3,2639.58,0,0.0
CUST107059,SESS207059,2026-04-29 06:17:44,31.0,Male,Delhi,Desktop,Organic Search,11.34,9,6,2,0,0.0,0,3,2284.96,0,0,1,Rings,1891.95,93,5903.1,7737.56,1,1953.91
CUST100277,SESS200277,2026-06-21 04:23:46,27.0,Other,Lucknow,Desktop,Social Media,3.15,4,1,1,0,0.0,0,5,1563.83,0,0,1,Pendants,3170.38,195,8152.32,12746.02,0,0.0
CUST105084,SESS205084,2026-05-05 06:53:55,37.0,Female,Pune,Mobile,Paid Ads,10.17,6,4,2,0,0.0,0,1,1705.7,0,0,2,Bracelets,1236.3,120,1774.97,2099.55,0,0.0
CUST110276,SESS210276,2026-07-05 08:42:13,41.0,Female,Lucknow,Mobile,Organic Search,4.15,3,1,1,0,0.0,0,0,0.0,1,0,1,Rings,1312.89,9999,0.0,0.0,0,0.0
CUST109437,SESS209437,2026-05-03 00:25:18,28.0,Male,Ahmedabad,Desktop,Paid Ads,5.57,7,4,2,0,0.0,0,1,2116.47,0,0,2,Necklaces,312.1,10,1882.26,2694.05,0,0.0
CUST102382,SESS202382,2026-07-16 11:25:40,30.0,Male,Jaipur,Mobile,Paid Ads,4.15,4,1,1,0,0.0,0,1,2539.55,0,0,2,Bracelets,3296.17,244,2758.14,3613.64,0,0.0
CUST100571,SESS200571,2026-04-16 13:27:26,23.0,Female,Pune,Mobile,Social Media,1.71,2,0,1,0,0.0,0,1,1742.91,1,1,2,Couple Sets,2947.12,361,1614.3,2257.64,0,0.0
CUST101435,SESS201435,2026-02-19 20:10:25,33.0,Female,Mumbai,Mobile,Direct,7.69,5,3,2,0,0.0,0,1,747.82,0,0,1,Anklets,2801.47,262,688.49,760.6,0,0.0
CUST109439,SESS209439,2026-02-27 13:32:02,34.0,Female,Jaipur,Desktop,Direct,,5,2,1,0,0.0,0,0,0.0,0,0,0,Necklaces,2404.85,9999,0.0,59.02,0,0.0
CUST105352,SESS205352,2026-02-22 00:51:10,30.0,Male,Ahmedabad,Mobile,Paid Ads,1.75,5,2,1,0,0.0,0,1,2937.68,0,0,0,Nose Pins,4282.34,225,2572.47,3146.68,0,0.0
CUST105445,SESS205445,2026-04-05 17:28:15,32.0,Female,Bengaluru,Mobile,Referral,3.1,3,1,1,0,0.0,0,1,1137.7,0,0,0,Couple Sets,1380.64,301,1223.33,1796.03,0,0.0
CUST101007,SESS201007,2026-05-02 21:03:32,41.0,Female,Jaipur,Mobile,Organic Search,6.55,4,2,2,0,0.0,0,4,1339.9,0,0,1,Anklets,1294.17,81,6082.52,7717.67,0,0.0
CUST104543,SESS204543,2026-05-22 03:46:01,22.0,Male,Chennai,Desktop,Paid Ads,4.31,2,0,1,0,0.0,0,2,,1,0,3,Anklets,2127.98,148,4311.63,6586.23,0,0.0
CUST110662,SESS210662,2026-03-20 22:15:08,29.0,Male,Ahmedabad,Desktop,Direct,6.81,5,2,1,0,0.0,0,0,0.0,0,0,2,Necklaces,2363.86,9999,0.0,0.0,0,0.0
CUST102064,SESS202064,2026-05-18 06:24:21,23.0,Male,Chennai,Mobile,Paid Ads,6.19,9,5,3,0,0.0,0,0,0.0,1,1,0,Bracelets,2212.39,9999,0.0,96.29,0,0.0
CUST101136,SESS201136,2026-06-11 14:55:46,36.0,Female,Pune,Mobile,Email,8.94,6,4,2,0,0.0,0,1,2413.52,1,1,0,Nose Pins,3605.94,145,2628.01,3311.48,0,0.0
CUST109882,SESS209882,2026-04-10 06:23:01,37.0,Female,Chennai,Desktop,Organic Search,5.79,3,2,1,0,0.0,0,2,1529.55,0,0,1,Bracelets,3231.58,120,3126.48,4766.97,0,0.0
CUST105343,SESS205343,2026-04-22 08:23:25,25.0,Female,Chennai,Mobile,Direct,4.6,4,1,1,0,0.0,0,2,792.38,0,0,2,Anklets,3518.88,163,1421.42,2076.23,0,0.0
CUST110177,SESS210177,2026-07-19 20:48:38,27.0,Female,Jaipur,Desktop,Organic Search,4.18,6,4,2,0,0.0,0,3,948.82,1,1,0,Couple Sets,4549.76,291,2650.64,4558.56,0,0.0
CUST100294,SESS200294,2026-05-10 17:33:35,16.0,Female,Mumbai,Desktop,Social Media,5.91,5,3,2,0,0.0,0,1,1719.53,0,0,2,Pendants,2973.8,121,1642.53,1967.18,0,0.0
CUST109739,SESS209739,2026-05-26 23:21:19,23.0,Female,Ahmedabad,Mobile,Organic Search,3.94,6,4,2,0,0.0,0,1,300.0,0,0,2,Rings,1559.38,185,343.48,642.35,0,0.0
CUST110204,SESS210204,2026-06-02 21:18:18,40.0,Female,Bengaluru,Mobile,Email,1.61,7,3,2,0,0.0,0,2,1519.16,0,0,1,Pendants,1794.13,307,3460.03,4870.9,0,0.0
CUST108780,SESS208780,2026-05-08 12:37:55,16.0,Male,Jaipur,Desktop,Organic Search,2.16,2,0,1,0,0.0,0,2,1248.41,0,0,1,Bracelets,2262.37,144,2149.96,3299.23,1,2180.46
CUST102403,SESS202403,2026-05-11 08:15:13,30.0,Female,Chennai,Mobile,Social Media,7.43,4,2,1,0,0.0,0,2,1306.79,1,1,0,Bracelets,2350.18,347,2544.28,3992.27,0,0.0
CUST110321,SESS210321,2026-07-29 04:31:31,27.0,Female,Jaipur,Mobile,Paid Ads,14.27,7,2,2,0,0.0,0,2,2271.21,0,0,1,Nose Pins,2393.54,29,3918.85,4837.44,0,0.0
CUST103998,SESS203998,2026-06-12 15:56:46,36.0,Other,Hyderabad,Mobile,Direct,4.03,5,2,2,2,6305.98,1,4,,1,1,2,Necklaces,3084.84,79,5284.7,6736.51,1,6389.89
CUST111277,SESS211277,2026-02-09 21:53:20,18.0,Female,Ahmedabad,Desktop,Organic Search,2.24,4,1,1,0,0.0,0,1,300.0,1,1,0,Necklaces,2082.32,221,313.06,755.99,0,0.0
CUST103741,SESS203741,2026-03-27 00:48:08,23.0,Female,Hyderabad,Mobile,Organic Search,7.09,5,3,1,0,0.0,0,2,2957.85,1,1,1,Bracelets,1023.48,110,6528.88,8423.18,0,0.0
CUST111590,SESS211590,2026-02-19 23:24:12,23.0,Male,Chennai,Mobile,Paid Ads,2.84,6,3,2,0,0.0,0,0,0.0,0,0,2,Bracelets,1801.07,9999,0.0,0.0,0,0.0
CUST102719,SESS202719,2026-03-02 15:44:29,28.0,Female,Jaipur,Desktop,Social Media,1.76,3,2,1,0,0.0,0,1,3187.0,0,0,0,Pendants,4347.18,8,3122.02,3886.8,0,0.0
CUST111126,SESS211126,2026-03-21 10:21:33,27.0,Male,Ahmedabad,Mobile,Organic Search,1.9,2,1,1,0,0.0,0,1,2466.35,0,0,1,Earrings,2832.32,333,2663.51,3170.22,0,0.0
CUST105150,SESS205150,2026-03-01 04:55:14,34.0,Female,Pune,Mobile,Organic Search,15.45,12,7,3,0,0.0,0,2,439.24,0,0,1,Earrings,4162.51,69,930.74,1470.09,1,4281.43
CUST102808,SESS202808,2026-06-23 05:18:54,31.0,Male,Jaipur,Mobile,Paid Ads,13.61,10,6,2,0,0.0,0,3,1460.65,0,0,1,Couple Sets,3617.65,167,4815.8,6674.62,0,0.0
CUST109017,SESS209017,2026-06-17 00:24:53,32.0,Male,Jaipur,Mobile,Direct,6.98,6,3,1,0,0.0,0,2,853.39,1,0,0,Earrings,2111.55,158,1813.01,2636.78,0,0.0
CUST100556,SESS200556,2026-06-13 04:35:35,29.0,Male,Kolkata,Mobile,Direct,11.09,8,2,1,0,0.0,0,0,0.0,0,0,0,Necklaces,2066.94,9999,0.0,114.23,0,0.0
CUST111086,SESS211086,2026-04-20 17:06:00,25.0,Male,Hyderabad,Mobile,Organic Search,3.98,2,1,1,0,0.0,0,2,2645.86,1,1,2,Anklets,1064.0,130,5960.84,6987.21,0,0.0
CUST104795,SESS204795,2026-03-07 18:09:43,28.0,Female,Mumbai,Mobile,Email,5.62,5,1,1,0,0.0,0,1,1533.1,0,0,3,Necklaces,3281.46,282,1740.02,2592.55,0,0.0
CUST102469,SESS202469,2026-03-11 14:32:25,22.0,Male,Kolkata,Mobile,Referral,1.44,8,3,2,0,0.0,0,3,2415.04,0,0,1,Bracelets,4301.19,224,6490.22,8365.41,0,0.0
CUST103738,SESS203738,2026-06-01 16:26:41,23.0,Male,Pune,Mobile,Organic Search,7.48,7,5,2,0,0.0,0,4,2366.13,0,0,0,Couple Sets,2491.31,229,9468.53,14025.79,0,0.0
CUST104286,SESS204286,2026-06-09 16:20:22,18.0,Male,Lucknow,Desktop,Direct,2.35,1,0,1,0,0.0,0,1,1427.0,0,0,0,Necklaces,847.84,318,1611.99,1889.95,0,0.0
CUST109908,SESS209908,2026-05-24 00:02:53,22.0,Male,Jaipur,Mobile,Social Media,6.95,7,3,2,0,0.0,0,2,3627.18,1,1,1,Earrings,892.04,297,6632.1,7824.26,0,0.0
CUST102604,SESS202604,2026-06-17 02:44:26,24.0,Male,Hyderabad,Desktop,Direct,3.05,4,2,1,0,0.0,0,2,2968.06,0,0,0,Rings,1353.69,253,5750.7,8389.05,0,0.0
CUST100362,SESS200362,2026-03-13 23:22:04,23.0,Male,Chennai,Mobile,Organic Search,5.32,6,4,2,0,0.0,0,1,814.9,1,0,1,Anklets,1156.64,269,748.62,1501.16,0,0.0
CUST106924,SESS206924,2026-04-04 02:38:45,35.0,Female,Kolkata,Desktop,Social Media,1.56,3,2,1,0,0.0,0,0,0.0,0,0,1,Necklaces,1834.15,9999,0.0,60.74,0,0.0
CUST101704,SESS201704,2026-07-16 13:50:36,34.0,Male,Hyderabad,Mobile,Social Media,7.24,5,3,1,0,0.0,0,2,1095.28,1,0,3,Bracelets,2765.14,197,2235.02,3706.05,0,0.0
CUST102139,SESS202139,2026-04-14 16:59:14,32.0,Female,Chennai,Mobile,Direct,4.58,2,0,1,0,0.0,0,0,0.0,1,1,2,Pendants,732.52,9999,0.0,0.0,0,0.0
CUST103239,SESS203239,2026-02-07 20:16:09,27.0,Female,Delhi,Mobile,Social Media,3.71,3,1,1,0,0.0,0,0,0.0,1,1,0,Couple Sets,1811.29,9999,0.0,43.96,0,0.0
CUST102383,SESS202383,2026-04-12 06:30:02,22.0,Female,Ahmedabad,Mobile,Social Media,2.01,10,7,2,0,0.0,0,2,2802.05,0,0,3,Bracelets,947.6,147,6382.54,7299.03,0,0.0
CUST107314,SESS207314,2026-07-11 10:59:58,30.0,Male,Kolkata,Desktop,Direct,6.52,11,4,2,0,0.0,0,1,1578.68,1,1,0,Earrings,1501.7,267,1422.44,1982.42,1,1449.71
CUST104311,SESS204311,2026-07-05 23:22:01,35.0,Male,Mumbai,Desktop,Paid Ads,2.37,6,4,3,0,0.0,0,2,2262.59,0,0,2,Rings,2464.04,217,3904.2,5595.62,0,0.0
CUST109477,SESS209477,2026-02-24 17:18:48,18.0,Female,Bengaluru,Desktop,Organic Search,12.86,5,2,2,0,0.0,0,0,0.0,0,0,0,Necklaces,3343.53,9999,0.0,174.86,0,0.0
CUST101312,SESS201312,2026-06-21 03:11:50,25.0,Female,Hyderabad,Mobile,Referral,2.41,7,3,2,3,12194.78,1,2,2860.29,1,1,2,Couple Sets,4136.09,77,6545.08,8472.1,0,0.0
CUST111396,SESS211396,2026-06-01 09:47:59,19.0,Male,Delhi,Mobile,Organic Search,2.25,4,1,1,0,0.0,0,2,3147.25,0,0,0,Nose Pins,1043.96,112,5888.75,8264.38,1,1094.25
CUST103930,SESS203930,2026-06-08 03:25:45,20.0,Female,Bengaluru,Mobile,Social Media,1.57,1,0,1,0,0.0,0,0,,0,0,0,Necklaces,2025.03,9999,0.0,85.08,0,0.0
CUST106183,SESS206183,2026-07-15 12:59:46,22.0,Female,Bengaluru,Mobile,Organic Search,2.92,6,2,1,0,0.0,0,1,2114.37,0,0,3,Anklets,714.14,350,2150.53,3115.68,0,0.0
CUST101591,SESS201591,2026-04-04 13:19:57,32.0,Female,Lucknow,Mobile,Email,9.96,4,1,1,0,0.0,0,0,0.0,0,0,2,Necklaces,3013.54,9999,0.0,241.23,0,0.0
CUST111352,SESS211352,2026-05-16 09:07:15,32.0,Male,Lucknow,Mobile,Organic Search,2.11,3,1,1,0,0.0,0,0,0.0,1,1,4,Nose Pins,299.0,9999,0.0,0.0,0,0.0
CUST102162,SESS202162,2026-04-14 06:05:08,32.0,Female,Bengaluru,Mobile,Organic Search,3.94,5,1,1,0,0.0,0,0,0.0,0,0,2,Anklets,932.85,9999,0.0,0.0,0,0.0
CUST102396,SESS202396,2026-07-21 06:06:36,30.0,Male,Lucknow,Mobile,Social Media,4.84,4,1,1,0,0.0,0,1,423.44,1,0,0,Couple Sets,2045.75,206,475.71,1097.79,0,0.0
CUST100317,SESS200317,2026-06-11 00:05:40,,Female,Bengaluru,Desktop,Paid Ads,2.33,9,5,3,0,0.0,0,3,2066.68,0,0,2,Pendants,2402.26,124,5769.79,8411.21,0,0.0
CUST109516,SESS209516,2026-04-14 16:01:22,27.0,Other,Kolkata,Desktop,Referral,9.06,4,2,1,0,0.0,0,0,0.0,0,0,2,Rings,2040.85,9999,0.0,13.43,0,0.0
CUST105233,SESS205233,2026-03-08 13:42:24,31.0,Female,Lucknow,Mobile,Referral,4.01,5,2,1,0,0.0,0,1,1301.39,0,0,0,Pendants,299.0,345,1236.6,1693.88,0,0.0
CUST105068,SESS205068,2026-02-07 00:27:09,,Female,Chennai,Mobile,Referral,3.44,5,3,1,0,0.0,0,1,1703.85,0,0,1,Earrings,1542.58,349,1651.66,2136.89,0,0.0
CUST104036,SESS204036,2026-06-04 07:07:43,31.0,Female,Lucknow,Desktop,Referral,8.74,6,4,2,0,0.0,0,2,2377.1,0,0,0,Earrings,1582.87,270,4350.26,5924.71,0,0.0
CUST108987,SESS208987,2026-02-20 10:31:45,27.0,Male,Bengaluru,Tablet,Referral,12.28,10,3,2,2,4968.12,0,3,2686.41,1,1,1,Bracelets,2304.89,267,7255.72,9528.83,0,0.0
CUST103020,SESS203020,2026-04-04 03:06:29,16.0,Male,Kolkata,Mobile,Social Media,3.35,5,3,2,0,0.0,0,2,1266.61,1,1,1,Nose Pins,665.06,7,2892.2,4159.0,0,0.0
CUST109903,SESS209903,2026-06-14 22:31:08,38.0,Female,Lucknow,Desktop,Paid Ads,3.25,3,1,1,0,0.0,0,1,2430.67,0,0,1,Pendants,1757.04,189,2184.01,2676.01,0,0.0
CUST108228,SESS208228,2026-04-03 10:29:30,29.0,Female,Pune,Desktop,Organic Search,3.48,8,5,2,0,0.0,0,1,1894.79,0,0,1,Anklets,1883.61,69,1701.87,2054.15,1,1967.49
CUST109105,SESS209105,2026-02-01 22:16:32,28.0,Female,Hyderabad,Mobile,Organic Search,1.87,4,3,1,0,0.0,0,0,0.0,0,0,0,Bracelets,3340.07,9999,0.0,80.29,0,0.0
CUST105295,SESS205295,2026-06-24 05:56:45,33.0,Male,Delhi,Desktop,Referral,2.74,4,2,1,0,0.0,0,1,1316.95,1,1,1,Couple Sets,1562.56,14,1412.65,2018.41,0,0.0
CUST103972,SESS203972,2026-02-23 19:34:17,29.0,Female,Chennai,Mobile,Direct,3.32,5,3,2,0,0.0,0,1,316.23,0,0,1,Earrings,3426.23,68,344.02,763.3,0,0.0
CUST105370,SESS205370,2026-06-22 17:39:00,22.0,Male,Ahmedabad,Tablet,Direct,6.28,7,2,2,0,0.0,0,0,0.0,0,0,2,Couple Sets,1044.45,9999,0.0,0.0,1,1086.07
CUST104133,SESS204133,2026-05-02 03:03:35,27.0,Female,Pune,Desktop,Organic Search,5.1,4,1,1,0,0.0,0,0,0.0,0,0,0,Earrings,2425.37,9999,0.0,0.0,0,0.0
CUST100974,SESS200974,2026-02-27 00:19:53,,Female,Chennai,Desktop,Organic Search,7.2,4,2,1,0,0.0,0,2,1716.28,1,1,0,Necklaces,3087.67,351,3689.48,4930.49,0,0.0
CUST107291,SESS207291,2026-06-17 11:56:50,27.0,Male,Jaipur,Mobile,Social Media,1.2,7,4,1,0,0.0,0,2,928.12,1,0,1,Nose Pins,1072.28,4,1729.63,2568.85,0,0.0
CUST109175,SESS209175,2026-07-15 23:19:45,25.0,Female,Chennai,Mobile,Email,4.01,3,1,1,0,0.0,0,6,1074.85,1,1,0,Couple Sets,1592.98,286,6311.81,8506.66,0,0.0
CUST100954,SESS200954,2026-06-22 06:14:39,31.0,Male,Hyderabad,Mobile,Direct,2.14,5,2,1,0,0.0,0,1,3079.83,0,0,0,Necklaces,4142.53,320,3040.39,3860.58,0,0.0
CUST109610,SESS209610,2026-07-25 12:39:23,28.0,Female,Bengaluru,Desktop,Direct,6.84,10,5,2,0,0.0,0,0,0.0,0,0,2,Earrings,3619.64,9999,0.0,56.86,0,0.0
CUST109752,SESS209752,2026-06-23 01:13:06,17.0,Female,Hyderabad,Mobile,Organic Search,1.27,1,0,1,0,0.0,0,2,2180.81,0,0,1,Rings,2423.45,280,4869.48,7240.87,0,0.0
CUST109547,SESS209547,2026-04-22 14:03:14,30.0,Male,Hyderabad,Mobile,Social Media,2.17,3,1,1,0,0.0,0,0,0.0,1,0,1,Rings,1481.36,9999,0.0,0.0,0,0.0
CUST111253,SESS211253,2026-06-13 05:01:16,26.0,Female,Jaipur,Desktop,Social Media,3.05,2,1,1,0,0.0,0,2,464.8,1,1,0,Pendants,1127.22,23,1062.34,1937.88,0,0.0
CUST105016,SESS205016,2026-02-11 05:53:40,32.0,Female,Mumbai,Mobile,Organic Search,15.11,14,6,2,0,0.0,0,1,897.59,1,0,1,Pendants,833.59,188,853.94,1154.51,1,805.76
CUST111768,SESS211768,2026-04-06 18:16:33,34.0,Male,Hyderabad,Desktop,Social Media,14.32,8,5,2,0,0.0,0,4,1897.35,1,0,1,Bracelets,2916.45,306,7117.4,9389.39,0,0.0
CUST109179,SESS209179,2026-07-10 13:45:52,21.0,Male,Hyderabad,Mobile,Social Media,4.9,3,1,1,0,0.0,0,1,656.67,0,0,0,Rings,1128.98,58,622.88,893.48,0,0.0
CUST107490,SESS207490,2026-02-21 00:55:01,28.0,Female,Ahmedabad,Mobile,Email,2.53,3,2,1,3,4945.53,1,2,2706.43,0,0,0,Necklaces,1714.3,169,5872.35,8459.98,1,4899.61
CUST101640,SESS201640,2026-06-10 08:49:32,26.0,Female,Chennai,Mobile,Paid Ads,4.48,2,1,1,0,0.0,0,2,2862.86,1,0,0,Bracelets,2031.63,213,5491.13,7531.4,0,0.0
CUST101290,SESS201290,2026-03-15 02:14:30,21.0,Female,Kolkata,Mobile,Social Media,6.34,3,2,2,0,0.0,0,1,1190.01,1,1,3,Anklets,3011.12,48,1302.49,1602.34,0,0.0
CUST101380,SESS201380,2026-07-27 14:08:03,27.0,Male,Hyderabad,Mobile,Paid Ads,4.46,8,2,1,0,0.0,0,3,2064.5,1,1,0,Rings,3490.55,204,6282.48,9465.35,0,0.0
CUST101933,SESS201933,2026-07-22 12:54:29,24.0,Male,Mumbai,Mobile,Direct,1.06,6,1,1,0,0.0,0,0,0.0,0,0,2,Rings,1829.77,9999,0.0,97.5,1,1911.49
CUST104675,SESS204675,2026-04-08 02:37:42,20.0,Male,Mumbai,Mobile,Paid Ads,3.33,8,3,2,0,0.0,0,3,1121.41,1,1,1,Couple Sets,2230.22,297,3808.44,5072.73,0,0.0
CUST110222,SESS210222,2026-04-18 17:40:52,31.0,Female,Kolkata,Mobile,Paid Ads,3.99,2,1,1,0,0.0,0,0,0.0,1,0,2,Couple Sets,2450.49,9999,0.0,11.24,0,0.0
CUST100892,SESS200892,2026-05-06 05:59:31,23.0,Other,Lucknow,Mobile,Organic Search,1.83,1,0,1,0,0.0,0,0,0.0,0,0,2,Couple Sets,2174.46,9999,0.0,52.62,0,0.0
CUST107287,SESS207287,2026-03-04 02:25:19,35.0,Female,Ahmedabad,Desktop,Organic Search,4.99,3,1,1,0,0.0,0,1,2199.49,0,0,0,Nose Pins,2698.3,230,2507.7,3270.91,0,0.0
CUST104876,SESS204876,2026-04-16 09:48:38,27.0,Male,Lucknow,Tablet,Organic Search,3.36,5,3,2,0,0.0,0,1,2077.68,0,0,1,Rings,2736.18,191,2263.52,3293.2,0,0.0
CUST107906,SESS207906,2026-06-16 19:52:29,32.0,Male,Pune,Mobile,Organic Search,12.66,7,3,1,0,0.0,0,0,0.0,0,0,1,Earrings,2068.96,9999,0.0,0.0,1,1979.13
CUST108194,SESS208194,2026-02-27 20:45:20,21.0,Male,Lucknow,Mobile,Organic Search,6.41,8,3,2,0,0.0,0,0,0.0,1,1,0,Couple Sets,3590.86,9999,0.0,83.96,0,0.0
CUST111343,SESS211343,2026-07-07 15:18:51,16.0,Female,Kolkata,Mobile,Organic Search,3.2,7,3,1,0,0.0,0,1,2368.03,0,0,2,Rings,1880.93,321,2445.22,3278.63,0,0.0
CUST110301,SESS210301,2026-05-30 03:20:37,40.0,Female,Jaipur,Mobile,Referral,1.35,3,1,1,0,0.0,0,2,1909.64,0,0,0,Nose Pins,685.71,224,4210.52,5422.11,1,694.09
CUST109041,SESS209041,2026-02-16 21:45:18,32.0,Female,Bengaluru,Mobile,Organic Search,3.22,3,1,1,0,0.0,0,0,0.0,0,0,0,Bracelets,1858.74,9999,0.0,8.44,0,0.0
CUST102466,SESS202466,2026-03-27 15:29:39,39.0,Male,Hyderabad,Mobile,Organic Search,6.41,7,3,1,1,2064.21,1,2,1510.93,1,1,1,Anklets,2101.15,172,2585.79,3690.26,1,1975.68
CUST107657,SESS207657,2026-07-19 10:55:17,26.0,Male,Kolkata,Mobile,Direct,1.9,5,1,1,0,0.0,0,1,1892.17,1,1,1,Nose Pins,5628.6,8,1855.93,2633.32,0,0.0
CUST110106,SESS210106,2026-06-19 09:04:42,29.0,Female,Kolkata,Desktop,Direct,8.95,9,4,2,1,1868.1,1,2,3382.45,0,0,0,Necklaces,2062.02,346,6608.83,8938.53,1,1907.48
CUST109788,SESS209788,2026-06-03 04:49:41,31.0,Male,Delhi,Mobile,Organic Search,3.53,7,5,2,0,0.0,0,2,,1,1,0,Pendants,327.83,215,5074.93,6037.2,0,0.0
CUST101913,SESS201913,2026-06-20 06:55:01,28.0,Male,Mumbai,Desktop,Organic Search,3.23,5,2,1,2,5273.52,0,0,0.0,1,1,1,Earrings,2693.73,9999,0.0,14.44,0,0.0
CUST102736,SESS202736,2026-05-15 10:32:30,40.0,Male,Pune,Desktop,Paid Ads,4.95,5,2,1,0,0.0,0,1,1355.5,0,0,2,Couple Sets,299.0,318,1261.35,1529.64,0,0.0
CUST100726,SESS200726,2026-06-10 10:22:08,19.0,Male,Mumbai,Desktop,Referral,3.65,2,1,1,0,0.0,0,2,1679.72,0,0,2,Nose Pins,2666.09,52,3468.75,4382.68,0,0.0
CUST107214,SESS207214,2026-03-17 03:43:19,36.0,Male,Ahmedabad,Mobile,Organic Search,8.0,5,2,2,0,0.0,0,4,771.95,1,0,2,Necklaces,4428.13,98,3059.91,4357.57,1,4394.82
CUST108245,SESS208245,2026-07-10 02:10:15,30.0,Female,Pune,Desktop,Organic Search,1.3,4,1,1,0,0.0,0,1,2602.64,1,0,1,Earrings,3068.15,359,2956.39,3715.43,1,2977.39
CUST101796,SESS201796,2026-07-26 20:44:52,16.0,Female,Ahmedabad,Desktop,Paid Ads,7.26,5,3,2,0,0.0,0,1,1526.1,0,0,1,Rings,2535.94,96,1540.55,2556.94,0,0.0
CUST103845,SESS203845,2026-04-27 19:31:40,17.0,Male,,Desktop,Direct,2.33,7,2,1,0,0.0,0,2,3192.41,0,0,2,Rings,1321.54,31,7041.73,8343.39,1,1324.54
CUST106402,SESS206402,2026-03-28 13:04:09,29.0,Male,Pune,Desktop,Social Media,2.61,3,2,1,0,0.0,0,3,2094.95,1,1,2,Rings,1436.97,193,7139.93,9916.87,0,0.0
CUST100936,SESS200936,2026-03-01 14:50:26,26.0,Male,Bengaluru,Mobile,Social Media,4.26,5,2,1,0,0.0,0,1,1910.65,0,0,0,Pendants,299.0,206,1880.49,2796.39,0,0.0
CUST102265,SESS202265,2026-02-18 03:07:52,44.0,Female,Kolkata,Desktop,Social Media,1.71,5,3,1,0,0.0,0,2,1476.53,0,0,2,Rings,3473.61,332,2550.6,3944.33,0,0.0
CUST100824,SESS200824,2026-05-24 12:38:21,16.0,Male,Mumbai,Mobile,Email,2.63,5,1,1,0,0.0,0,1,3168.85,0,0,0,Anklets,2014.38,1,3598.24,4416.27,1,1914.11
CUST107274,SESS207274,2026-02-14 16:04:48,37.0,Male,Hyderabad,Desktop,Paid Ads,6.64,7,3,2,0,0.0,0,1,1847.64,0,0,0,Earrings,2027.51,229,1886.74,2368.24,0,0.0
CUST101389,SESS201389,2026-07-14 10:57:00,16.0,Female,Chennai,Desktop,Organic Search,5.71,6,3,2,0,0.0,0,2,2128.69,0,0,1,Rings,299.0,97,4624.93,5477.0,0,0.0
CUST103564,SESS203564,2026-06-21 09:59:32,25.0,Male,Delhi,Desktop,Direct,13.45,6,4,3,1,406.64,1,1,2024.69,0,0,1,Couple Sets,411.12,245,2089.22,2604.68,1,389.01
CUST109076,SESS209076,2026-06-07 01:41:29,16.0,Male,Hyderabad,Mobile,Email,8.41,3,1,1,0,0.0,0,2,449.06,0,0,4,Necklaces,944.58,302,940.92,1589.74,0,0.0
CUST105429,SESS205429,2026-07-05 00:05:40,26.0,Male,Kolkata,Mobile,Paid Ads,6.76,4,1,1,0,0.0,0,0,0.0,0,0,2,Necklaces,3147.41,9999,0.0,0.0,0,0.0
